DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
18,4,FL,14771,10397,-3,-18
18,4,FL,13204,14100,-6,-10
18,4,FL,13495,10397,3,-6
18,4,FL,13204,14492,106,100
18,4,FL,13487,10397,12,40
18,4,FL,13204,12339,5,5
18,4,FL,13204,11433,164,151
18,4,FL,11066,10397,7,6
18,4,FL,11697,10792,-3,1
18,4,FL,14635,13232,36,45
18,4,FL,13198,10397,6,4
18,4,FL,12191,10397,46,47
18,4,FL,13232,10397,4,2
18,4,FL,10397,13342,11,10
18,4,FL,13487,10397,391,414
18,4,FL,10397,13495,1,-13
18,4,FL,12191,14683,-3,23
18,4,FL,13495,10397,2,-3
18,4,FL,15304,10821,-2,0
18,4,FL,12339,11697,11,-3
18,4,FL,12191,10397,-2,-2
18,4,FL,12889,10397,27,11
18,4,FL,14492,10397,0,-3
18,4,FL,12953,10397,-3,-6
18,4,FL,10397,11278,0,-20
18,4,FL,10397,14492,1,-7
18,4,FL,10397,13198,26,12
18,4,FL,15304,10397,-4,-8
18,4,FL,11278,10397,0,8
18,4,FL,13204,12339,-3,-2
18,4,FL,13204,14122,-2,-3
18,4,FL,13204,10397,50,49
18,4,FL,10397,13198,-1,-13
18,4,FL,15304,10397,-1,-4
18,4,FL,10397,14122,10,8
18,4,FL,15304,13342,-13,-25
18,4,FL,11697,10397,-3,4
18,4,FL,11292,10397,24,13
18,4,FL,14635,10397,-7,-5
18,4,FL,14100,10397,-4,7
18,4,FL,10397,12953,-1,-12
18,4,FL,13204,10397,-2,-4
18,4,FL,13204,13232,38,47
18,4,FL,10821,10397,7,7
18,4,FL,15304,10821,-3,-6
18,4,FL,10821,10397,2,-4
18,4,FL,10821,15304,2,-4
18,4,FL,10397,13487,-2,-29
18,4,FL,14635,11066,-7,-10
18,4,FL,11066,15304,-2,-13
18,4,FL,10397,14492,1,-13
18,4,FL,14843,10821,-3,-15
18,4,FL,10721,10821,-4,7
18,4,FL,13342,15304,97,120
18,4,FL,10821,15304,12,7
18,4,FL,15304,10821,18,14
18,4,FL,11433,13204,-1,0
18,4,FL,10721,10397,83,76
18,4,FL,13342,11278,-2,4
18,4,FL,12191,10397,11,14
18,4,FL,10397,11697,11,2
18,4,FL,11697,10397,-8,-8
18,4,FL,10397,13232,58,29
18,4,FL,14635,13342,7,-4
18,4,FL,13204,10397,-4,-6
18,4,FL,13204,14524,-2,-6
18,4,FL,10397,14683,0,8
18,4,FL,10397,14771,1,-20
18,4,FL,10821,14635,-1,-19
18,4,FL,14635,10821,-2,-13
18,4,FL,10821,10721,23,7
18,4,FL,10721,10821,10,18
18,4,FL,13204,10821,6,4
18,4,FL,12953,10397,-2,-5
18,4,FL,12953,10397,16,14
18,4,FL,10397,12953,18,9
18,4,FL,11697,10397,-5,17
18,4,FL,10397,11433,90,125
18,4,FL,15304,11066,0,3
18,4,FL,14635,12339,38,35
18,4,FL,13204,10821,-5,-10
18,4,FL,11697,12339,-5,-7
18,4,FL,11697,10397,-9,-8
18,4,FL,14635,10397,-10,-9
18,4,FL,10821,15304,2,-15
18,4,FL,10397,11433,-5,-17
18,4,FL,15304,10792,4,-11
18,4,FL,13204,11066,-1,-8
18,4,FL,10792,15304,-3,-10
18,4,FL,13198,13204,-1,-6
18,4,FL,13204,12339,-4,-4
18,4,FL,12339,13204,34,25
18,4,FL,13204,13198,0,-6
18,4,FL,13244,10397,1,5
18,4,FL,10397,13244,-1,-6
18,4,FL,14683,12191,-6,-5
18,4,FL,13204,15016,-4,15
18,4,FL,15016,13204,9,-3
18,4,FL,12191,13204,-2,-14
18,4,FL,11066,13204,-2,-11
18,4,FL,13204,12191,-5,-4
18,4,FL,14771,14908,10,-8
18,4,FL,15304,10397,-1,5
18,4,FL,13204,10397,-4,8
18,4,FL,14122,10397,207,205
18,4,FL,13204,10397,-4,1
18,4,FL,10397,15304,0,-13
18,4,FL,10397,13232,-2,-8
19,5,FL,10397,13244,5,2
19,5,FL,10397,13232,-3,-9
19,5,FL,10397,13232,-1,-23
19,5,FL,10397,13204,9,1
19,5,FL,10397,13204,21,13
19,5,FL,10397,13198,46,47
19,5,FL,10397,13204,-4,-5
19,5,FL,10397,13204,0,-8
19,5,FL,10397,13204,11,53
19,5,FL,14908,14771,38,64
19,5,FL,12889,14908,-1,-5
19,5,FL,10397,12953,2,-3
19,5,FL,10397,12953,102,98
19,5,FL,10397,12953,79,72
19,5,FL,10397,12953,54,37
19,5,FL,10397,12892,-1,7
19,5,FL,10397,12892,16,18
19,5,FL,14908,12889,-1,-7
19,5,FL,10397,12889,52,36
19,5,FL,10397,12451,-1,4
19,5,FL,13487,10397,0,-5
19,5,FL,10821,11697,58,78
19,5,FL,10397,11697,16,25
19,5,FL,10397,12191,-1,11
19,5,FL,10397,12191,-3,8
19,5,FL,10397,12191,10,20
19,5,FL,12191,10397,25,15
19,5,FL,10397,12191,25,26
19,5,FL,10397,12339,-1,-6
19,5,FL,10397,12339,-1,-2
19,5,FL,10397,12451,12,3
19,5,FL,10397,12451,9,22
19,5,FL,10397,12889,0,5
19,5,FL,10821,10721,144,150
19,5,FL,10397,11697,3,-10
19,5,FL,10397,11697,0,5
19,5,FL,10397,11697,24,61
19,5,FL,10397,11278,8,-5
19,5,FL,10397,11278,-4,-5
19,5,FL,10397,11697,-2,-6
19,5,FL,10397,11278,-3,-16
19,5,FL,10397,11292,35,20
19,5,FL,10397,11433,-4,-10
19,5,FL,10397,11278,-5,-20
19,5,FL,10397,11433,19,16
19,5,FL,10397,10721,48,24
19,5,FL,10397,10821,5,17
19,5,FL,11433,10397,15,25
19,5,FL,10397,11278,64,58
19,5,FL,10397,13232,19,16
19,5,FL,10397,13244,13,27
19,5,FL,10397,13244,0,6
19,5,FL,10397,13244,347,334
19,5,FL,10397,11066,12,4
19,5,FL,10397,13342,19,3
19,5,FL,10397,13204,54,39
19,5,FL,10397,13487,-2,-12
19,5,FL,10397,13487,3,-12
19,5,FL,10397,13204,40,20
19,5,FL,10397,13204,26,17
19,5,FL,10397,13495,114,118
19,5,FL,10397,14027,22,-1
19,5,FL,10397,12953,126,110
19,5,FL,10397,14100,9,-10
19,5,FL,10397,14100,38,34
19,5,FL,10397,14100,26,18
19,5,FL,10397,14100,6,0
19,5,FL,10397,12339,-5,-19
19,5,FL,10397,12451,6,21
19,5,FL,10397,10721,40,34
19,5,FL,10397,12191,17,15
19,5,FL,10397,13487,3,-19
19,5,FL,10397,14524,8,0
19,5,FL,10397,14524,8,4
19,5,FL,10397,14524,10,18
19,5,FL,14524,10397,21,41
19,5,FL,10397,14122,19,1
19,5,FL,10397,14635,0,24
19,5,FL,10397,14635,5,1
19,5,FL,10397,14635,-2,-11
19,5,FL,10397,14635,51,41
19,5,FL,14635,10397,-11,-8
19,5,FL,10397,14683,44,48
19,5,FL,13204,13232,-3,-13
19,5,FL,14027,10397,-8,0
19,5,FL,10397,15016,-3,14
19,5,FL,10397,15304,-1,-1
19,5,FL,10397,15304,7,19
19,5,FL,10397,15304,21,20
19,5,FL,13232,13204,-3,-4
19,5,FL,10397,15304,127,127
19,5,FL,10397,15304,22,17
19,5,FL,10397,11066,-4,-3
19,5,FL,10397,14635,34,40
19,5,FL,10423,12191,2,1
19,5,FL,10721,10397,-3,-10
19,5,FL,10721,10821,6,-3
19,5,FL,10721,10397,32,45
19,5,FL,10721,10821,15,12
19,5,FL,10721,10821,26,29
19,5,FL,10721,13204,30,29
19,5,FL,10792,10397,-4,2
19,5,FL,10792,10397,0,29
19,5,FL,10792,13204,3,24
19,5,FL,10821,11697,41,67
19,5,FL,10821,10397,21,26
19,5,FL,10792,13204,-5,-6
19,5,FL,10821,10721,14,9
19,5,FL,10821,10721,-2,1
19,5,FL,10821,11697,41,34
19,5,FL,10821,11697,116,128
19,5,FL,10821,10397,-6,4
19,5,FL,10821,10721,21,14
19,5,FL,10821,13204,-5,6
19,5,FL,10821,13204,57,71
19,5,FL,10821,13204,-3,28
19,5,FL,10397,10821,22,28
19,5,FL,10397,11292,24,10
19,5,FL,10397,14122,47,43
19,5,FL,11697,10821,10,9
19,5,FL,10821,14635,19,5
19,5,FL,10821,11697,5,30
19,5,FL,10821,14843,11,1
19,5,FL,10821,14843,0,9
19,5,FL,10821,13204,0,9
19,5,FL,10821,15304,59,70
19,5,FL,10397,14122,27,5
19,5,FL,11697,10821,-6,-11
19,5,FL,14122,10397,-5,11
19,5,FL,11066,10397,-1,11
19,5,FL,11066,11697,1,16
19,5,FL,11066,14635,8,17
19,5,FL,13204,13342,0,-13
19,5,FL,10397,10792,73,58
19,5,FL,11697,10397,53,62
19,5,FL,13204,11433,-2,-11
19,5,FL,11278,10397,-6,-9
19,5,FL,11278,10397,-6,20
19,5,FL,11278,10397,-4,25
19,5,FL,14122,13204,12,14
19,5,FL,11278,10397,-3,11
19,5,FL,11278,13204,-2,-11
19,5,FL,11278,13342,-3,5
19,5,FL,11278,13342,-4,-16
19,5,FL,11278,13342,-10,-13
19,5,FL,11278,13342,35,33
19,5,FL,11292,10397,3,4
19,5,FL,14027,14100,-2,0
19,5,FL,11433,10397,-6,-3
19,5,FL,11433,10397,-9,3
19,5,FL,13342,13204,-6,21
19,5,FL,11433,10397,-5,19
19,5,FL,11433,13204,-7,27
19,5,FL,14100,14027,-1,-5
19,5,FL,11697,10397,8,11
19,5,FL,11697,10821,32,130
19,5,FL,11697,10821,56,52
19,5,FL,11697,10821,9,13
19,5,FL,11697,14100,39,34
19,5,FL,11697,14122,9,13
19,5,FL,11697,11066,11,-3
19,5,FL,11697,14843,0,-2
19,5,FL,10792,13204,58,73
19,5,FL,13204,10792,-1,-21
19,5,FL,12191,10423,-4,-5
19,5,FL,12339,10397,-4,21
19,5,FL,12339,13204,-4,23
19,5,FL,12339,13204,19,33
19,5,FL,12339,10397,-5,1
19,5,FL,12339,14635,-7,-3
19,5,FL,12451,10397,-3,-6
19,5,FL,12451,10397,8,5
19,5,FL,12451,10397,13,27
19,5,FL,12339,10397,-6,-3
19,5,FL,12892,10397,-3,-6
19,5,FL,12892,10397,8,0
19,5,FL,12339,13204,-6,0
19,5,FL,12953,10397,3,17
19,5,FL,12953,10397,-1,33
19,5,FL,12953,10397,37,40
19,5,FL,12953,10397,103,117
19,5,FL,12339,14635,31,33
19,5,FL,12339,15304,-7,14
19,5,FL,12339,15304,-5,0
19,5,FL,10397,10721,42,17
19,5,FL,12451,10397,26,38
19,5,FL,13198,10397,9,13
19,5,FL,13198,10397,52,57
19,5,FL,13204,10792,25,11
19,5,FL,12889,10397,-2,-4
19,5,FL,13204,10397,-1,12
19,5,FL,13204,10397,-1,16
19,5,FL,12953,10397,42,46
19,5,FL,13204,10397,4,32
19,5,FL,13204,10721,20,16
19,5,FL,13204,10792,0,-16
19,5,FL,13204,10792,61,37
19,5,FL,13204,10821,-3,-14
19,5,FL,10397,10821,0,-16
19,5,FL,10397,10821,26,48
19,5,FL,13204,11278,-2,15
19,5,FL,10821,10397,38,48
19,5,FL,13342,10721,-2,8
19,5,FL,10397,10821,0,-18
19,5,FL,13204,13232,196,187
19,5,FL,13204,13342,-2,-19
19,5,FL,13204,13342,-7,-29
19,5,FL,10721,13342,2,9
19,5,FL,13204,14100,-6,15
19,5,FL,10397,15304,-1,-9
19,5,FL,13204,14122,-5,-21
19,5,FL,10397,10792,10,-15
19,5,FL,15304,10397,-1,22
19,5,FL,14100,11697,21,-2
19,5,FL,11697,14100,17,6
19,5,FL,13487,13204,15,82
19,5,FL,13204,13487,-5,-13
19,5,FL,10792,10397,18,36
19,5,FL,13232,10397,0,7
19,5,FL,13232,10397,17,13
19,5,FL,13204,10821,-8,-13
19,5,FL,13232,10397,0,3
19,5,FL,10397,10792,-2,-21
19,5,FL,13232,13204,1,14
19,5,FL,13204,14492,23,12
19,5,FL,13204,14100,157,179
19,5,FL,13244,10397,-1,10
19,5,FL,13244,10397,-1,0
19,5,FL,14100,13204,171,180
19,5,FL,10397,10721,49,26
19,5,FL,14122,14635,14,28
19,5,FL,13342,10397,3,22
19,5,FL,13342,10397,-5,9
19,5,FL,10792,13204,-4,8
19,5,FL,13342,11278,-6,-5
19,5,FL,13342,13204,0,9
19,5,FL,13342,13204,-4,-6
19,5,FL,13495,13204,16,6
19,5,FL,10397,13342,1,-15
19,5,FL,14492,13204,4,-1
19,5,FL,13487,10397,8,71
19,5,FL,13342,10397,-3,5
19,5,FL,10397,13342,20,22
19,5,FL,13495,10397,16,32
19,5,FL,13495,10397,27,20
19,5,FL,14122,11697,-4,4
19,5,FL,10397,13342,32,5
19,5,FL,10397,14524,-2,-18
19,5,FL,10397,13495,13,32
19,5,FL,14027,10397,-2,1
19,5,FL,14100,10397,2,0
19,5,FL,11697,14122,-4,3
19,5,FL,14100,11697,-3,-13
19,5,FL,14100,13204,1,11
19,5,FL,14100,13204,33,51
19,5,FL,14100,13204,-9,37
19,5,FL,13204,14122,-4,-20
19,5,FL,10821,10397,3,12
19,5,FL,14122,15304,-10,-14
19,5,FL,14122,10397,-2,7
19,5,FL,14122,13204,-2,-7
19,5,FL,14100,14635,-6,-10
19,5,FL,15304,14100,-1,-15
19,5,FL,10792,11697,14,4
19,5,FL,14122,15304,-3,-1
19,5,FL,14635,13342,0,-19
19,5,FL,10397,15016,22,12
19,5,FL,10397,15016,-4,2
19,5,FL,10397,15016,29,25
19,5,FL,14635,14100,-3,-14
19,5,FL,14492,10397,11,35
19,5,FL,15304,14122,56,46
19,5,FL,14492,10397,57,61
19,5,FL,14524,10397,-8,-5
19,5,FL,14122,13204,-12,-18
19,5,FL,14524,10397,43,64
19,5,FL,14524,13204,-5,14
19,5,FL,13204,12339,19,28
19,5,FL,13204,14100,6,5
19,5,FL,14635,10397,-7,-13
19,5,FL,13232,10397,17,42
19,5,FL,14635,10397,139,134
19,5,FL,14100,15304,-7,-8
19,5,FL,13232,13204,2,21
19,5,FL,13232,14635,-2,15
19,5,FL,14635,11278,-1,0
19,5,FL,13204,13495,13,41
19,5,FL,13244,10397,18,24
19,5,FL,10397,10721,-5,-10
19,5,FL,10721,10397,-5,7
19,5,FL,10821,13204,40,155
19,5,FL,13342,11278,-7,10
19,5,FL,13342,14635,-11,22
19,5,FL,14683,10397,-3,-17
19,5,FL,14683,10397,25,10
19,5,FL,14683,10397,8,-2
19,5,FL,14683,10397,-8,-28
19,5,FL,10397,14683,36,40
19,5,FL,13204,10721,23,13
19,5,FL,10721,13204,14,23
19,5,FL,11697,10397,57,56
19,5,FL,13342,10397,-3,4
19,5,FL,14843,10821,35,82
19,5,FL,14843,11697,-4,14
19,5,FL,14843,11697,2,10
19,5,FL,14635,14122,25,17
19,5,FL,14100,10397,-7,-4
19,5,FL,14122,10397,13,28
19,5,FL,15304,13232,-5,-13
19,5,FL,14122,11697,-2,3
19,5,FL,13342,14635,-5,2
19,5,FL,14524,10397,25,26
19,5,FL,15016,10397,0,12
19,5,FL,15016,10397,12,16
19,5,FL,15304,10397,-1,2
19,5,FL,13232,15304,1,16
19,5,FL,15304,10397,-3,24
19,5,FL,15304,10397,-8,3
19,5,FL,15304,10821,148,155
19,5,FL,15016,10397,83,89
19,5,FL,14635,12339,1,-8
19,5,FL,15016,10397,11,15
19,5,FL,15304,10397,4,5
19,5,FL,10397,14843,9,33
19,5,FL,10397,14492,62,53
19,5,FL,11697,10397,17,51
19,5,FL,11697,14843,-8,-5
19,5,FL,15304,12339,-1,-11
19,5,FL,13342,11278,-5,-7
19,5,FL,15304,12339,25,19
19,5,FL,15304,14122,-2,-6
19,5,FL,10397,11697,35,24
19,5,FL,11697,13232,11,-4
19,5,FL,10397,13495,5,13
19,5,FL,11278,10397,-5,-7
19,5,FL,13244,10397,-7,-2
19,5,FL,13342,10397,34,30
19,5,FL,13232,11697,1,8
19,5,FL,10397,11697,59,66
19,5,FL,11278,14635,-8,-6
19,5,FL,12191,10397,3,-8
19,5,FL,14100,10397,171,226
19,5,FL,10721,10397,21,79
19,5,FL,14843,10397,-6,1
19,5,FL,14492,13204,-3,-1
19,5,FL,13204,10821,178,184
19,5,FL,10397,14027,27,35
19,5,FL,10397,14683,0,11
19,5,FL,14771,10397,13,-21
19,5,FL,13204,14100,-6,-22
19,5,FL,13495,10397,39,23
19,5,FL,13204,14492,-2,-10
19,5,FL,13487,10397,-2,32
19,5,FL,13204,10397,-3,-18
19,5,FL,13204,12339,-5,-6
19,5,FL,13204,11433,159,139
19,5,FL,11066,10397,0,51
19,5,FL,11697,10792,55,35
19,5,FL,14635,13232,25,1
19,5,FL,13198,10397,37,33
19,5,FL,12191,10397,11,-1
19,5,FL,13232,10397,-1,14
19,5,FL,10397,13342,31,28
19,5,FL,13487,10397,-1,-4
19,5,FL,10397,13495,6,8
19,5,FL,13495,10397,8,10
19,5,FL,15304,10821,-2,-5
19,5,FL,12339,11697,0,18
19,5,FL,12191,10397,17,6
19,5,FL,12889,10397,42,41
19,5,FL,14492,10397,-4,7
19,5,FL,12953,10397,87,
19,5,FL,10397,11278,11,-6
19,5,FL,10397,14492,-2,0
19,5,FL,10397,13198,16,15
19,5,FL,15304,10397,4,19
19,5,FL,11278,10397,-3,110
19,5,FL,13204,12339,11,10
19,5,FL,13204,14122,-7,-18
19,5,FL,13204,10397,17,22
19,5,FL,10397,13198,26,55
19,5,FL,15304,10397,-1,10
19,5,FL,10397,14122,60,40
19,5,FL,15304,13342,-4,-9
19,5,FL,11697,10397,-10,2
19,5,FL,11292,10397,16,0
19,5,FL,14635,10397,-3,13
19,5,FL,14100,10397,293,348
19,5,FL,10397,12953,86,94
19,5,FL,13204,10397,13,27
19,5,FL,13204,13232,-4,-18
19,5,FL,10821,10397,0,-6
19,5,FL,15304,10821,4,-2
19,5,FL,10821,10397,45,54
19,5,FL,10821,15304,1,4
19,5,FL,10397,13487,0,-16
19,5,FL,14635,11066,19,5
19,5,FL,11066,15304,10,29
19,5,FL,10397,14492,22,61
19,5,FL,14843,10821,-3,-7
19,5,FL,10721,10821,-7,-7
19,5,FL,13342,15304,0,5
19,5,FL,10821,15304,2,3
19,5,FL,15304,10821,74,64
19,5,FL,11433,13204,-3,25
19,5,FL,10721,10397,0,-1
19,5,FL,13342,11278,24,21
19,5,FL,12191,10397,8,0
19,5,FL,10397,11697,41,67
19,5,FL,11697,10397,-3,-15
19,5,FL,10397,13232,12,11
19,5,FL,14635,13342,-4,-20
19,5,FL,13204,14524,43,26
19,5,FL,10397,14683,36,56
19,5,FL,10397,14771,-1,10
19,5,FL,10821,14635,132,125
19,5,FL,14635,10821,-2,6
19,5,FL,10821,10721,75,65
19,5,FL,10721,10821,65,66
19,5,FL,13204,10821,18,123
19,5,FL,12953,10397,58,80
19,5,FL,12953,10397,285,329
19,5,FL,10397,12953,57,84
19,5,FL,11697,10397,-8,-7
19,5,FL,10397,11433,12,-3
19,5,FL,15304,11066,-2,-18
19,5,FL,14635,12339,24,16
19,5,FL,13204,10821,-7,-19
19,5,FL,11697,12339,30,35
19,5,FL,11697,10397,1,6
19,5,FL,14635,10397,-7,-2
19,5,FL,10821,15304,-10,19
19,5,FL,10397,11433,10,6
19,5,FL,10397,11433,7,-8
19,5,FL,15304,10792,18,7
19,5,FL,13204,11066,-5,-18
19,5,FL,10792,15304,6,47
19,5,FL,13198,13204,2,0
19,5,FL,13204,12339,3,5
19,5,FL,12339,13204,10,26
19,5,FL,13204,13198,-4,-8
19,5,FL,13244,10397,-1,14
19,5,FL,10397,13244,-1,5
19,5,FL,13204,15016,14,22
19,5,FL,15016,13204,23,38
19,5,FL,12191,13204,-4,-13
19,5,FL,11066,13204,-7,-4
19,5,FL,13204,12191,0,2
19,5,FL,14771,14908,5,-4
19,5,FL,13204,10397,12,3
19,5,FL,15304,10397,22,30
19,5,FL,13204,10397,7,55
19,5,FL,14122,10397,-4,6
19,5,FL,10397,15304,6,19
19,5,FL,13204,10397,-2,0
19,5,FL,10397,13204,43,32
19,5,FL,10397,13232,31,12
20,6,FL,10821,11697,14,37
20,6,FL,10821,10721,158,139
20,6,FL,10397,13244,-3,-11
20,6,FL,10397,13232,4,-11
20,6,FL,10397,13204,-3,-9
20,6,FL,10397,13204,-2,-12
20,6,FL,10397,13198,-1,1
20,6,FL,10397,13204,-3,-23
20,6,FL,10397,13204,-6,-24
20,6,FL,10397,13204,-1,17
20,6,FL,14908,14771,-2,-3
20,6,FL,12889,14908,2,9
20,6,FL,10397,12953,-2,-24
20,6,FL,10397,12953,112,90
20,6,FL,10397,12953,-4,-17
20,6,FL,10397,12953,2,-18
20,6,FL,10397,12892,-2,2
20,6,FL,10397,12892,2,2
20,6,FL,14908,12889,-1,-10
20,6,FL,10397,12889,16,-8
20,6,FL,10397,12451,-6,-12
20,6,FL,10397,11697,-2,-12
20,6,FL,10397,12191,-5,-20
20,6,FL,10397,12191,0,-21
20,6,FL,12191,10397,-6,-28
20,6,FL,10397,12191,-6,-22
20,6,FL,10397,12339,-2,-16
20,6,FL,10397,12339,17,5
20,6,FL,10397,12451,-4,-18
20,6,FL,10397,12451,-3,-10
20,6,FL,10397,12451,-5,-4
20,6,FL,10397,12191,-4,-20
20,6,FL,10397,12889,-1,2
20,6,FL,10397,11697,-2,-8
20,6,FL,10397,11697,50,41
20,6,FL,10397,11278,2,-15
20,6,FL,10397,11697,14,16
20,6,FL,10397,11292,-3,-16
20,6,FL,10397,11278,-5,-26
20,6,FL,10397,11433,-1,-22
20,6,FL,10397,10721,-4,-31
20,6,FL,10397,10821,5,-11
20,6,FL,11433,10397,-6,-13
20,6,FL,10397,11278,-8,-27
20,6,FL,10397,13244,11,-1
20,6,FL,10397,13244,0,-7
20,6,FL,10397,11066,-4,-13
20,6,FL,10397,13204,-4,-24
20,6,FL,10397,13487,-6,-10
20,6,FL,10397,13487,-5,-14
20,6,FL,10397,13204,-4,-14
20,6,FL,10397,13495,-4,-12
20,6,FL,10397,12953,3,-2
20,6,FL,10397,14027,-3,-10
20,6,FL,10397,14100,4,-14
20,6,FL,10397,14100,-2,-23
20,6,FL,10397,14122,-2,-24
20,6,FL,10397,12339,16,8
20,6,FL,10397,10721,-3,-22
20,6,FL,10397,14524,11,-10
20,6,FL,10397,14524,-5,-27
20,6,FL,10397,14635,0,-5
20,6,FL,10397,14635,-3,-11
20,6,FL,10397,14635,-6,-14
20,6,FL,14635,10397,0,-6
20,6,FL,10397,14683,-3,-3
20,6,FL,13204,13232,8,-10
20,6,FL,14027,10397,15,10
20,6,FL,10397,15016,20,7
20,6,FL,10397,15304,-1,-2
20,6,FL,10397,15304,-1,-3
20,6,FL,10397,15304,-11,-25
20,6,FL,13232,13204,-1,-6
20,6,FL,10397,15304,-4,4
20,6,FL,10397,15304,-3,-5
20,6,FL,10397,15304,-2,-2
20,6,FL,10397,11066,-1,-17
20,6,FL,10397,14635,6,0
20,6,FL,10721,10397,2,22
20,6,FL,10721,10821,5,-1
20,6,FL,10721,10821,-6,-6
20,6,FL,10721,13204,-2,12
20,6,FL,10792,10397,-11,-13
20,6,FL,10792,10397,6,12
20,6,FL,10792,13204,2,24
20,6,FL,10821,11697,22,48
20,6,FL,10821,10397,4,13
20,6,FL,10821,10397,32,26
20,6,FL,10821,10721,-2,-1
20,6,FL,10821,10721,-10,-20
20,6,FL,10397,13487,-2,-13
20,6,FL,13487,10397,-2,-11
20,6,FL,10397,11292,-2,-20
20,6,FL,11697,10821,51,32
20,6,FL,10821,11697,59,72
20,6,FL,10821,10397,35,24
20,6,FL,10821,13204,64,87
20,6,FL,10821,13204,33,53
20,6,FL,10821,13204,19,29
20,6,FL,10397,10821,-6,-12
20,6,FL,10821,14635,50,69
20,6,FL,10821,14843,22,18
20,6,FL,10821,14843,-6,21
20,6,FL,10821,15304,7,8
20,6,FL,11697,10821,-3,-5
24,3,FL,10821,11697,80,88
24,3,FL,10821,10397,-3,-4
24,3,FL,10821,10721,1,-9
24,3,FL,10821,13204,14,2
24,3,FL,10821,13204,40,41
24,3,FL,10821,13204,-6,-6
24,3,FL,10397,10821,37,18
24,3,FL,10397,10821,-5,-12
24,3,FL,10397,11292,4,5
24,3,FL,10397,14122,-1,-8
24,3,FL,11697,10821,3,1
24,3,FL,10821,14635,0,6
24,3,FL,10821,11697,-2,-7
24,3,FL,10821,14843,36,28
24,3,FL,10821,14843,0,-3
24,3,FL,10821,13204,0,1
24,3,FL,10821,15304,176,196
24,3,FL,11697,10821,-3,-6
24,3,FL,11066,10397,2,3
24,3,FL,11066,11697,-4,-14
24,3,FL,11066,14635,-6,-11
24,3,FL,13204,13342,13,1
24,3,FL,10397,10792,19,2
24,3,FL,11697,10397,-3,3
24,3,FL,11278,10397,-8,-17
24,3,FL,11278,10397,-5,23
24,3,FL,11278,10397,-10,-8
24,3,FL,14122,13204,-3,-2
24,3,FL,11278,10397,-5,0
24,3,FL,11278,13204,-5,-13
24,3,FL,11278,13342,-7,-9
24,3,FL,11278,13342,-9,-11
24,3,FL,11278,13342,-5,-8
24,3,FL,11278,13342,7,10
24,3,FL,11292,10397,-2,-14
24,3,FL,14027,14100,-4,-6
24,3,FL,11433,10397,-2,-9
24,3,FL,11433,10397,3,8
24,3,FL,13342,13204,-11,-23
24,3,FL,11433,10397,-5,-4
24,3,FL,14100,14027,2,-14
24,3,FL,11697,10397,2,-4
24,3,FL,11697,10821,2,-3
24,3,FL,11697,10821,-4,-14
24,3,FL,11697,10821,-6,-2
24,3,FL,11697,14100,-7,-15
24,3,FL,11697,14122,0,8
24,3,FL,11697,11066,-4,3
24,3,FL,11697,14843,-2,-11
24,3,FL,10792,13204,11,8
24,3,FL,13204,10792,1,-12
24,3,FL,12339,10397,-8,-3
24,3,FL,12339,13204,-11,-9
24,3,FL,12339,10397,-5,-6
24,3,FL,12339,14635,-10,-15
24,3,FL,12451,10397,-6,-13
24,3,FL,12451,10397,-14,-14
24,3,FL,12451,10397,-5,-6
24,3,FL,12339,10397,-9,-8
24,3,FL,12339,13204,-9,-8
24,3,FL,12892,10397,-3,-21
24,3,FL,12892,10397,2,-6
24,3,FL,12339,13204,81,71
24,3,FL,12953,10397,-6,-4
24,3,FL,12953,10397,4,-4
24,3,FL,12953,10397,-11,0
24,3,FL,12953,10397,-4,-2
24,3,FL,12339,14635,124,120
24,3,FL,12339,15304,-9,-5
24,3,FL,12339,15304,0,-5
24,3,FL,10397,10721,24,2
24,3,FL,12451,10397,-10,-3
24,3,FL,13198,10397,-2,11
24,3,FL,13198,10397,0,-4
24,3,FL,13204,10792,-1,-10
24,3,FL,12889,10397,17,-13
24,3,FL,13204,10397,-5,3
24,3,FL,13204,10397,-3,-12
24,3,FL,12953,10397,24,13
24,3,FL,13204,10721,-4,-13
24,3,FL,13204,10792,-1,17
24,3,FL,13204,10792,1,-3
24,3,FL,13204,10821,-4,-14
24,3,FL,13204,10397,-3,17
24,3,FL,10397,10821,14,0
24,3,FL,13204,11278,60,65
24,3,FL,10821,10397,25,18
24,3,FL,10397,10821,2,-4
24,3,FL,10821,10397,-2,2
24,3,FL,13342,10721,94,100
24,3,FL,10397,10821,-3,-12
24,3,FL,13204,13232,-6,-7
24,3,FL,13204,13342,-7,-13
24,3,FL,13204,13342,-4,-13
24,3,FL,10721,13342,229,231
24,3,FL,13204,14100,7,16
24,3,FL,10397,15304,-2,-3
24,3,FL,13204,14122,-4,-7
24,3,FL,15304,10397,-4,8
24,3,FL,14100,11697,25,5
24,3,FL,11697,14100,-15,-18
24,3,FL,13487,13204,-3,4
24,3,FL,13204,13487,-9,-13
24,3,FL,10397,10821,-2,-4
24,3,FL,10792,10397,0,13
24,3,FL,13232,10397,-8,-15
24,3,FL,13232,10397,-2,-6
24,3,FL,13204,10821,-5,-5
24,3,FL,13232,10397,-4,-7
24,3,FL,10397,10792,-8,11
